seller_id,number_of_orders,seller_zip_code_prefix
ec8463980a4e0ea9f8517aea1ed0c419,8,88010
ec933281fb017b5020d06df29c3f77e8,8,3820
edc518ba25576a0188a0e8f2c3af186f,8,7023
eebb3372362aa9a46975164bed19a7e7,8,4578
f205b1a3ca9a34e0f8a228bae6e4c7b3,8,94965
f22a247b79dd22ecd91dc8e3b2a1b07c,8,8573
f25e239052084705e17a982bc600ab2a,8,1123
fe1b067411b8c5066e962aa146ccee03,8,19020
0307f7565ff85b299b6e5ef162b1b1a9,7,15085
0761743cbffb25d7148189e9f1a5f03a,7,14096
08ad4ac1388e4420ca531c3edfc46198,7,6663
0951a6e282947e09cd47969f4ed0b47f,7,6763
20a8b0dc55da94fe74d112082427c84f,7,13312
23ca5f678e0b3ea6c630b30fa8bf51ea,7,2839
25debeafbce801fdd479539350185eee,7,17350
26bad72add1f86e08a776ce4ffdaf1ca,7,14470
28405831a29823802aa22c084cfd0649,7,3644
2b03ac196f5ed62ac483960fe0fa3b65,7,2510
2bd05d410a8fd26dc4184a15f4f2f588,7,31130
2cb6eb1b7185064167657fa09f541105,7,34710
2e7ea2aafec5835e781b21d6d1faf1f1,7,2820
2ff6b7bff164ef05590a52734e1296da,7,86060
30c7f28fd3a5897b2c82d152bb760c17,7,24020
35fb511489d9ee3ee27a76debce9df06,7,86061
365e4bce19bda0082c3d15d83fdb8bcd,7,9570
385799a1cddbd26dfeb9157356a42282,7,4676
3ea00e1dea2b0659dbaf654735929220,7,80020
3f2af2670e104d1bcb54022274daeac5,7,87240
3f9be91358837bff69df67edfa3e42e8,7,86039
3f9c56764fabca627406093dcb3ef0b4,7,22745
3faf68a3b0af94b10bac70d86077be49,7,13825
48985c61529077fa4f1e38bcff0f2ed3,7,90020
5151aea44289d6c6b090ee31c2132508,7,17515
51ed72984a04e5dd35c2b27e77179038,7,15050
52ac6f920b7280e4c6d30dd94de6259b,7,83321
54aa8463e87776b5612f4bdc4bd5d4de,7,30550
55029529919c0123526150bd26ca8f20,7,32280
5721089ba9214e80074f27d5a03fc0eb,7,1408
5d378b73ab7dd6f0418d743e5dcb0bd1,7,1026
63b9ae557efed31d1f7687917d248a8d,7,13720
64b87978a11c1ea7501a89eabe8c2c1a,7,19300
651fe66032c9520ee5587f694908040d,7,94810
661ad5fcc28cdfb8bcadb12bb2272475,7,88330
6824a69c9ea0313eba299dd4a2dba09a,7,35570
6989574bd97d9773f10d232b6c07da59,7,80040
6cf476a4ca74498db55cbccdaa9dcfb6,7,2873
6f1a1263039c76e68f40a8e536b1da6a,7,3581
70bf57d811208f8923b41bbd499a67a4,7,7866
71592660bbcb6a4664e97b6f8b68babc,7,15055
7354220fb240bde543b3c40c060d41e7,7,71215
74871d19219c7d518d0090283e03c137,7,4650
78a4d36f65a019172c6154468831a69f,7,17018
7994b065a7ffb14e71c6312cf87b9de2,7,29142
79a679c36c08d606b3fd47ead9de109b,7,2611
7d7d2b7a51328016102d4528c411d630,7,14940
7daca0837f033a41a6f3428c18657533,7,15170
80f2cf9abf6b5a0e5c612b5eea6646e6,7,15046
83b08de96980757220871b31bf6cffca,7,21820
86ff3eaef0267069cc891a2ed9d10a17,7,88135
89c127985a8b130cfa45c1d36764017a,7,6016
90b36c5aeb728d5504a39f435bef0c5f,7,13835
9261d76c62caaf0b24677c2ceb7f8f20,7,88138
9a03a4e9eb0b947652fae4f6121a3f5e,7,15805
9aa388272ee334b6ae07bc73706e254a,7,36886
9c1c0c36cd23c20897e473901a8fb149,7,11702
9cad4b68bb993ee401a3c5aaa2bc26dd,7,16200
9fc70243fb26800cba56e8f014797004,7,30270
a0e19590a0923cdd0614ea9427713ced,7,83075
a254c682cc01e119f83530446f1df9a9,7,16500
a35124e2d763d7ca3fbe3b97d143200f,7,4041
a5dd1946fb63ada8bcaa0c9cd8f11e22,7,55002
a63bfbaa882c8f4542891b4e2246cc7f,7,24355
aae5e7b457a3c72ee230a47d98fceda5,7,83040
abbf6046bbdf1028606a5bc7f00c99e7,7,89820
ad87df7699e83b8a91822a4a0b765c3a,7,13820
ae7ab174effdead6c241e547e4ca13f0,7,86703
b0f2a6122a90a93eb03e68653dd960e3,7,80710
b274baf5bbd142410eb2958cf685d684,7,95780
b29d3380981c51df13fc6fbe87e1763d,7,14057
b586cd24c010a13916af621b0325fbba,7,89164
ba6ce6de456f6c11d08c17701ba5c26f,7,18044
bd4431c1a8dfa744b59e1e2a8bc99b9e,7,20761
bdf0d02d36a1d839d0c39c4a887cdd49,7,16200
be9a160a9011f627c3e121d076c1ec7b,7,89256
c03121937e54a93fcc1825c3098bbb6e,7,82800
c3fe93ba3085f92855c97e57f38c8c05,7,81510
c522be04e020c1e7b79f3acff36513d5,7,6501
c8660dcf9ba70575f45d80fe28c27713,7,2040
c8e135e7b21ecbc36c1153a29d2f5a06,7,1411
ce20a2ec1514c25e16f2b5b39bc818f0,7,5186
d197aa8fbc64087f61984deef05f6227,7,12224
d2f3e277560ed4c6361284429b00f037,7,12942
d594982fd877af63ace38ea1fca27c76,7,1031
d5b9a084373da994a6e37f732169a853,7,9182
e439f7176d763f92de325271111b2fd5,7,89219
e45edf75f568ed2f93f78d060e246e25,7,22790
e4ebd3f87bf70440014f07ddda7fbe03,7,19470
e58a5b390e28abc0b216cfb0e07d27d7,7,22640
e70053bf73d1b5863932e53a9fa47496,7,5059
f3295428338a40977a03f555246a70f4,7,29032
f44bdc12aa39f5271f0b95f66cd4c289,7,12914
f626e15b7314c267e4429010866f70e9,7,85960
f805b96fa705ba7995a221f1749dc141,7,87013
fa14641f57b655e933124a9ea49cd7a5,7,1310
fa3a0b5aabb344b9a92e3524b0202123,7,83020
fadb07c842a2aef5d5a676b85f220e71,7,15052
fcf16b7a8697e559f0123190bb30177d,7,3679
fe26f3ecb51a15e6d8335cd92da42562,7,4365
ff1e15b778c700abdd4d239b81ac466d,7,81260
05feb94f19d094d4b0f9281f0b1d4c99,6,8752
077c5fae4bea9500e3737b16f71b9d3a,6,18052
0873d9f8f36123f8d910f4760e788cfb,6,6465
08cdbae123ff67ca4e36d9d641ce0119,6,36504
0ad80de75c811326389cfb1daba7d45e,6,20261
0bfd0b434243adc5c2e1aa6baf19c6aa,6,22745
0e44d110fa6a54e121cb2c095a77762f,6,7901
101a3a003516bc11253298b2fad3cb65,6,13503
120476eb7a04c149d14772edaf5d9bf2,6,23954
13511db12ac61e2f89c53b72a944a60b,6,95020
14ee35374a7876217954b5fa08e50463,6,15015
152ee17e4c8aaf53dac99f3462e4999b,6,89248
186cdd1b2df32caa72cfb410bba768d3,6,89295
1fbe10c70e30765ed1de86d9f7e98409,6,9320
20a7efa9721046319bdde5d60b6b5365,6,88790
22c32ec35d0116ef02c281798a25bf8b,6,87043
269c5fc9fcadee614364c3620c30a1f9,6,7140
28ea411b354f14b1a494be4e79f0ce02,6,5685
2b3b9ce054da76a7428df143a567b156,6,3572
2ba91c7ad80ff88b23b7db823b43c233,6,13310
2ea0861cc19e94cad86438c984c52da4,6,3731
2f4b9d112bfa44a214bc6cef085d17c8,6,29600
31be790e64fc99f8ff48ec2bd18a3104,6,9690
32f1bb9dfa65bc7df5c0d9d95a616be4,6,4705
3364a91ec4d56c98e44174de954b94f6,6,76804
33cbda8716511e27e556dff9d8418bf2,6,89052
340636a908b13bbe0f4fb63fbe1d0c03,6,12240
35857757f553273b1056c1cabdace7fb,6,14020
38874e327ce94d11390b96eb42d61928,6,8577
3a3e46d10f74d8a6ca76e2b538f106a0,6,2522
3a4127e1ba7208ea37044c5092aae170,6,8226
3afc536624bc2e65bddfb5db33cc01f3,6,30150
3dfd3dc96f7f8598eca74e9ac8a2fa31,6,3343
44f091b5abab8018f682fce8124b85e5,6,2281
48e954b2da4f6a750c844173b347ed40,6,91740
4dbd95a08b31ede5c82d3f861cb1ce1a,6,80210
4e326052e5dbba8adcd512f3450a307e,6,8020
4ea2f12dbe91deeacd2c1e74f069a6e6,6,2334
50770d25768b0486d89be26afca3108f,6,9271
515d781150feed28a6ac091bb0e3cb8c,6,79090
52092ddbd3a58c450a4459bf051b2287,6,17300
52f976b17ea7f2f087f56dcc419328f6,6,86820
55c26bcb609f480eb7868594245febb5,6,14910
5795aebfe331fbcd02a2c4b679fb7952,6,88132
5d76d80a2f5f39c891b996a1bf4c9853,6,5727
5def4c3732941a971cba8fdee992ede1,6,2113
6219ba2359cfb97f2e38fd4c321eb309,6,2110
633ecdf879b94b5337cca303328e4a25,6,4438
6750d71153f00fc58829af2a8ef1bcf1,6,28800
6879c4d287a8dd06b11f54ea8f78e4da,6,6186
68ca56ce86830f3d31b1b7ec6a54da3e,6,83280
698f5fa55a5f73d0740e9d9a773e8093,6,20751
6bb62a4912377c7bfe7cb17b406bc7e6,6,13215
6c6e3d67f969468f3bfd33f827a31222,6,87035
6d2f2e3b539480db1e0842b3a4e32e6e,6,7051
6e13dd869aa7185f601c941423abcc8f,6,5311
714b9a1332840f257b49f476bea4e341,6,15910
72146da5774cabf2632faedcae097a76,6,85960
77714512e8d4dda9c234da8e3faf16e4,6,7056
777a0c55737f34ffeb78010f7542ab41,6,1541
78744a20ee2f80ba64f6804c25def2b8,6,50751
7994081388d55b9cf976c050653dd359,6,1244
7f40d06aa0b5f1aa4f41af8c0480e2ef,6,13506
866558b3bccef2dbc6d29a2b5995016f,6,86706
89ad3263c0931c47f976d7c5778e60f6,6,5127
8a40ae794fa3f9892cee24bd5af0488b,6,82620
8fff28c4263ddec387f28d237fb42773,6,5594
91543f9849d68d023e17194926598543,6,89041
91f5779a8731baca4809fdeade81803f,6,27321
99a25c39b28a74d1151c35c18d178292,6,2236
9b522ba7eae9e1d04082f267144583cc,6,4843
9c3c24eca51c52b91c1de727d2a2ae06,6,95020
9d489893ff6af05029671b785f54b998,6,13613
9da1ca0bef29ee170e541927a5aeabdc,6,15500
9ed65337433adfbedefd23dd76eaa494,6,5462
a3b42d266fa8afc874b909422ce88582,6,14620
a53f60f05f822b5c621a50ff6a5cb362,6,38402
a64e44665225d19dfc0277eeeaaccc57,6,19400
a67780aba9dd436e7ac0aa1f889e73ec,6,19027
a72c2f59332659e361d647515c698798,6,95270
a806a4bb063ea7ca6d374eafa50a6058,6,29161
af7cdac9d9897cddead9c6b08976c642,6,18500
b7cc6c5e001441ae8cdd5c69a480cbe4,6,89520
b8a0adc91af209270c2c725168eb00fd,6,14940
b98b715fe9e276204e2a3464f48cd796,6,3827
baa49d93c8c8841e27400a300f5d74b2,6,88113
bb2afe2061d53c6968aa0cffa233a8ec,6,4307
c0f783394e37cd9c9d7f5f81141450fa,6,13416
c3aad7dc65449ae90a5e9c3c6c1e78e0,6,15350
c70a353f02429c00775a46a75fb787da,6,8275
d4a5e99e0dd915df64ba55a7fbd583fd,6,5041
d6b664fa0667064c6d76394e7848d790,6,14801
eba88037e1dca898cd02881f67ced679,6,3647
edd066cd02126d7800f9b66e980e9931,6,70070
f35becee938e982bd615edf8ef12bcfb,6,19160
f419677537694f0462a91990df6ca44f,6,9750
f8d5c7085db9a4ad2b8c1ffbeb2798c8,6,4104
fac35d150712afb921ec59ac5f39bb11,6,38650
fe87f472055fbcf1d7e691c00b1560dc,6,13085
010da0602d7774602cd1b3f5fb7b709e,5,9710
01ed254b9ff8407dfb9d99ba1e17d923,5,8710
039e6ad9dae79614493083e241147386,5,3560
09883d9ab71c8fe8a9bfc7fc3075b07e,5,8180
09bad886111255c5b5030314fc7f1a4a,5,1022
0c7f30ae9b147eca07affbef92832a6a,5,84020
117cfc326c6d50da67ca858ff5c0c852,5,25530
11eac105f3f90a9b87b19c89d91e24f3,5,7411
167fd940acebc789debd6eb418c46e38,5,14405
189ca3538ce9f920cacf0f982cbe223b,5,3589
1b65c144b17e607c0f37f10bb7dfec8d,5,89160
1bc2e21de46adfea6b98cc96b00f3b40,5,89228
1cd9e0cc1839d55516843def5600816d,5,3951
1d2732ef8321502ee8488e8bed1ab8cd,5,20031
1e8c6a4c538f286aee9573239740a4b4,5,13251
228e4c1a0be164f613d41c24345f9d2c,5,86360
2528744c5ef5d955adc318720a94d2e7,5,13202
253f95b3a0e6983ae18aed49fbc2b845,5,4141
25be943a321c8938947bdaabca979a90,5,9725
269cff2d3c8d205c11f37a52402ea93b,5,15803
29fe9f200d3fa0c668d2aa1ec7e08dfb,5,88330
2dd1fb6f0e42a2243b8a01e40cd41216,5,80240
2fb25ab44bdbeae6a4d816e0d0c9d500,5,27274
31eec405c9bb71dec8e2629a92e764fa,5,29300
33dd941c27854f7625b968cc6195a552,5,29107
35ef5aa32949680f627efec3c23e705c,5,88960
365e445f796710c3431557e85caa25db,5,4083
38af8acfd46ac4a7bf754e8ca6736664,5,4364
3903c788ded8dc03b5ebab37a2f3e9a1,5,6332
397c4d0c005b6f41f90098ac724e28cb,5,9182
3bfad056cf05c00dabe2f895925d83b1,5,6033
3cfa1358a6caa965278721344c8d76f2,5,9831
3d01d1c414c44b5943a09619ff3853cb,5,13040
3fadb4cba4c35bce6a7eaf9872d5623a,5,95013
4170f6a9367e6b5d6401d03ce6d54569,5,71906
41e0fa5761c886a630994a55c12087e7,5,11446
4221a7df464f1fe2955934e30ff3a5a1,5,48602
427165bf50f8ca07efc7bdc2bfcf1688,5,13471
43402bdf22aa2310e8f99e2f94f78628,5,9434
4391ea5c5990502176a1dcda44a2373d,5,91910
46ef1a25845fc051c2998d878354810c,5,35530
499ec63c58e51296c9cf57edcfe1c8a8,5,2918
49cdc90518a4f82676b38b3c1aa43ff6,5,3031
4b39558c138930b9e5489c93b6df5fe3,5,49055
4bcec44888b30ba9001234c534716d3f,5,9230
4c1c7281388a33dd06daac44f9fadbd1,5,17510
4d232b78ab7ef10393dc3807d827bc0d,5,30120
4dc646b9b9e8e411ef48ba000ea3ac6f,5,13272
4deebb3199eeafb282ae33229144f94b,5,2112
4e2627090e6e5b9fabba883a37897683,5,31565
5236605f4d4b0b3e4df85b850393fca0,5,3311
52454f90d4c30c016768db02f88c1a74,5,13091
534a01cc6df1e034e05c32028a291fa2,5,13214
54219883e72aad869adfb2a54b7bfa0f,5,18060
5566627eab3fe93fd6ee08798226101a,5,83005
57df9869a600bd6b7c405f2a862eccfb,5,37540
5dc203c7b84a0e71e878a179de05fb9a,5,17580
5f0057b677eb963672bf05dfa3f16c34,5,1309
606ce7768feac12c5e8bd58db8b08f0f,5,13084
61b18775be84fb700a6b2d0ba097bf66,5,14808
6548c2550b6e2d8f18053216e1c7b6f3,5,9920
6bd503a8230299c9316fb0f726933927,5,75650
6bd69102ab48df500790a8cecfc285c2,5,4293
6c17baf138731a4aaacc3210adf2037b,5,14400
6c1b6d0c604b776f844125f911eb7377,5,5051
6e4f5ff6b086632ba8dcb558fb10249e,5,95270
70f84699be677ec988d1fa824aef7d90,5,35700
71593c7413973a1e160057b80d4958f6,5,3407
717b78b0950b51ed00b1471d858b0edc,5,18220
72c38a04bd6a1c3dbc5298425a0db86d,5,85804
741f8c587cb4248ebc5b779a0e8e0e51,5,9110
74c7dec0a384d8a05950e629bd23bde9,5,13845
762fafdaa57a532ee0119731697579dd,5,13311
7a91bf945c6fae0779f1c61ce97fe45c,5,26562
7a9c12e235c36247c3c81f50d6ea9cea,5,9541
7aa538dd6e114e503a2e6154ea352253,5,15807
7b7ed56ae755e2880f2b69632e839c1e,5,74230
7b8e8ec35bad4b0ef7e3963650b0a87b,5,88705
7d294cf9a6a69dc6a0c3e540fff0e039,5,88390
7d7866a99a8656a42c7ff6352a433410,5,1320
7df1fc11cc5cbc518b39faa60cf5d67c,5,79112
7f35f9daf223da737b78738fbae4d977,5,13272
8060d731897e33b5c5ae575ce1e209e1,5,89052
809413606dbfe5deefd2db646693ef67,5,4602
818d28f936e791926d33bcb6ee94ef79,5,4141
83353a83fd769dfafa4f21a72b15e3e5,5,5786
86bf77bdb52e615674772d5817c6212f,5,94410
883dd81e82754ac2c65e9790a7db8c9a,5,81070
89d9a386b0b6e5fc8403071b03f7206a,5,3103
8b655f0855926bcb49f5835d38dfddf6,5,6192
8b87cd0d43d49b9bdf40f56229364d59,5,4111
8e34331b7eedd03be4e5d965c1956225,5,4009
8fb791022c1fc8909664f48ab7dc636d,5,3976
8fe8786ee000001ab51d030dfd4a7bf1,5,88490
8fec2e460530482132c436cfb5439925,5,18500
901b460cdce0c64e471230d7f2f9f3a3,5,90620
90d4125885ab6c86e8820a722be71974,5,6780
9485a23c0430ba1d58d359391606fce6,5,9015
94ca168e8bcb407ab85c5da308863027,5,16250
97e4a63591ca439a2b8b7efd20e6e19e,5,20520
97e995629983723d11830a829bc2b246,5,12604
9853a239ab7b7ebbdc3a21248d5b8e1f,5,83602
9ac4f14370b1e24ddc58be041b7f99df,5,76330
a37c340b91cb0169e8b029db6440fba2,5,4424
a4bd6e9adf39b63f43dc545d3ca1f53d,5,21020
a5bff0f43eb51f0cad7c37fac7244c8a,5,4827
a7c88262832dfc683781d6a421edefae,5,8710
ab9db4cf53b08b828b64dccaafc2d9f0,5,96530
adbe70ab2c97442046d393988c8d1d27,5,9321
aded58c8142dedc5494a81f948431fab,5,22051
b45d7ebfb7378630f1bcd74b6ff86ff7,5,30285
b4b447d715f9ab302a188fb43d3e96b3,5,4711
b566ab0ef88016e00422755e305103c6,5,37640
b76a1f8356322f12529c37b67d5c96c2,5,11015
ba6b68b55fe8704377a7d43c8e5c0185,5,30130
bca9230d3bbb4efa51872bf605a2f1ad,5,4296
bdb3edbaee43a761e2d4f258dc08f348,5,18680
bff9deb0ec77d437f3305a79cf25529e,5,13481
c0aff2da32c17759d30b22fb0af6649d,5,88032
c113b8df1fc375bc3d73d29c1b1144d1,5,8021
c53bcd3be457a342a97e39e5a9f0be22,5,49980
cd843d4cf8ef32827de0396605163ba3,5,36071
cf1313c6e2c01c2f4b014f97db4bcd2b,5,22050
d79e8478eed9999493990b44955fb22e,5,20081
da03c298e3999e9d828591fc2179d109,5,4041
debe6615cd90cc0c2eac2b8988e1f628,5,4282
df47da4ae86fa4db890d05aaf24e21d8,5,4360
e2a1ac9bf33e5549a2a4f834e70df2f8,5,1210
e53d5b9b29d1218281f4a907ada18626,5,85903
e59e489e2ea74bd409b798b5daf49de3,5,87060
e73bf2cea7fe4b0b4d287a7568ed1099,5,89812
ef9952469137ff190bacafe117f51537,5,38022
efff9341f3f8f5237b44ff67ed36a7bf,5,29090
f021c962aaba8ef6eb527a9c2c8394d1,5,88301
f19516b9ff26bfeb091b30108db4ddbd,5,13160
f650a9708fa1bab22bdd8d3a818cc415,5,88901
f783a638e9c6af4a7d0dbfde811e7a81,5,3063
f92d8c817434bd2d84d4e9c61322b7fa,5,18048
f9d010e39375d9c91dce3f40b73a2f84,5,12600
fc38b5dceee1a730fad8853453437fbd,5,13073
fc59392d66ef99377e50356ee4f3b4e1,5,40243
fedf2c1386e137f296b3bbf3b635e69d,5,3410
02b72cdeb9cfcc429f1af6f4e3f3b737,4,14940
044668ccd5316b12a7cf0d54a156e3e9,4,6016
052577151711aec5c744fe12e66db3e1,4,89136
05730013efda596306417c3b09302475,4,88813
0692610d8abe24f287e9fae90ea0bbee,4,2310
0743a0239d764b9a0f959a57d07e36ab,4,3138
08061dc0fc165ed41288cc7acde738ee,4,6036
0b64bcdb0784abc139af04077d49a20e,4,92420
0d4c8269e7f0401201794deef160edd6,4,14076
0ec28cec4046a4a199b6de9b4c891d97,4,74110
0f0c984a4a955310903b6b6008660bad,4,14403
10264f60a8f0a4d2f30810f5c661c673,4,13090
119d1aef1b4144adba89163f6cd9f5d4,4,13920
11d4c477d09821164bca4f70a2eae031,4,14075
12c2ed9cded6138cf0c75f525f565fc7,4,11709
131fcb0a0c9a47bba4474aacff0f14b7,4,1201
134285d1f41da5c13a756ee8142c8a4e,4,2523
1352e06ae67b410cdae0b2a22361167b,4,26051
160e4f13fd3a64b1b86807be88b5ffb0,4,83409
17eea220a40cc0d2c0c5346379682398,4,3565
1961c3e1272bfeceb05d0b78b5bbfdaf,4,7241
19e0f40a907ec568c34bfac15de4f4a1,4,13478
1ca4bdb0cd7fc48e949bac066188ed26,4,36773
1d1bbb8ac1581824986f582583fff01d,4,89082
21c62b998a043ebe31161d38f84929fc,4,60110
2493dc3f20131696a0ecdb9948051a8d,4,71065
252e76235acb79183cfca6e34f13337d,4,13090
26b482dccfa29bd2e40703ba45523702,4,13450
26e13b6ff5b641b329e5524241ee2c93,4,14401
28fb0829fd777877cdc350d25cb5bd5b,4,15051
29e6e05b65f93bc224c644319dc52ecf,4,36010
2b2fed75b8e5ea3a052fc4c0825da485,4,36015
2b5ed0c9139dae8883a200dfcb272ece,4,4087
2ee0a0689f2f6a72f35a7cb6033f6e7e,4,19025
2fa13c8bd5705d279f7ed5cc9ec61c68,4,4679
33ab10be054370c254ddfcf0a6253422,4,22790
34a557286ead8fe75c989e0afcf7d98c,4,14406
353e21e8bf8de2722b4fae1636664b76,4,92120
39f776d2974049026ff531fc42ef2a3e,4,74835
3be5841cdcc46de4ed3f9116f104b2c5,4,6473
3bfba5a77604f6dfae7e6dd7aaf65821,4,86046
40536e7ca18e1bce252828e5876466cc,4,7747
45c20d94d9171b0bcfab3c955e47d67b,4,13490
4a82168aaef173cbb6e46ae88728f919,4,84500
4c8545742faaf58fafd5fd14d25d75cf,4,15603
4e42581f08e8cfc7c090f930bac4552a,4,13660
4e85b538b0dad58852641540686d0e14,4,12238
51209b446b2073894bdc0face6c73ffc,4,29104
5145090ab595c0d0b8557199f5701fbf,4,82900
5194c22ed1f616ec0c0f33c571542879,4,37540
5275ca25d0358ca73864e0ae41be1320,4,7024
52a50b42accf164f9f019941e5759d9b,4,13820
556a6409838156ea299c9d1f9e2dde43,4,81200
5b97c06a046398e7005b2b7c0d707a92,4,38770
5bf397d04035b5f45cc41e82ec106803,4,4144
5f06030071324cc52bf0304014ac7234,4,17514
6025c79c035c3d772133b8b8238463b2,4,83327
6a53b90c3ad9e0b56d9fe5c69165fff5,4,82220
6c9875b2f94ba781186f0c1aed8d1687,4,17380
6d1b9c9579132c87d2703ec38c30f2c5,4,82515
700f03c207639c22d933381ff60b35c2,4,14784
713e3a23ca5e47786eb6f0d99f94cfac,4,81050
7402d13c03a7e91366337cd1de471144,4,86181
74636e24f01da9268b0ed88dacd8513e,4,2941
762ed976527cddf02787edba70fffa2a,4,86026
7c51de0ab286204ce75ff42bf7c10d92,4,88380
7c9130f5f3729edd32aa059141d92484,4,17400
7d948535954aaf8c5d39db007f74372e,4,11442
7e79d65b5c6f1f544b7daea036acf720,4,9572
7fe21dd00d2f4943ae09525efa2fd674,4,20551
800214c63934acd05d47e84214db8ba8,4,89251
830379336fad8c6f3b15a4a3ddb5c66e,4,2518
85044848b1b767db2a4a58526adef4b4,4,6018
8a43128d7f9a3db592b866e6861a6cce,4,8080
8ca5b19e0263150d2c57afdde2b3d011,4,9336
8dfbc5ff27df12f6cef751d3b9554222,4,80220
902c99f1ac505c0d18778b61bcd636f7,4,13840
918717417d88a9f9ae9735567e6c7682,4,5547
929f342384a6607afe143d789ade1316,4,86065
939e6227d6964a11a70aa91243e418f2,4,36408
939f6e231201f26803cb5c3a3d2940b3,4,17051
941554c5757b73ba0e50aa7732310afc,4,4142
954e95f20808d7e5d11f0de292d078e0,4,35930
961dff0a659b4561334372337dd897d9,4,21510
979e9f8b5b39dd243a2550c8b05aecf0,4,4160
98115075dd26cb8835946fc6086f5d30,4,9687
9cf787a239c1aa29dbd76f153dc13f9a,4,14403
9dc79dd988ac42f4d56c340d7048420a,4,3569
a080fc8a850289b27500f6b49cca2553,4,3382
a0a14e50070f3225b3eabba5b85da517,4,81900
a0d7fbb07bb5ebc3b05980e750db56f3,4,8500
a13aaf2d2886ab9fb30fb9a920160b8f,4,89207
a218df5c097b0ca409cfaac1488cc7f6,4,14806
a21c11ec5c3f03e7cc9f9203bff9e1c6,4,6513
a3082f442524a1be452e3189e003b361,4,81560
a56e351445e5863fc8960640ba9190c7,4,88306
a5ff20ff766e7f50bd5066f33da14413,4,5522
a70e9066dbfd10b6b97a3f54a1356762,4,86975
a7a9b880c49781da66651ccf4ba9ac38,4,13530
a9b533a26e898b12e8b8d4c07279bf4d,4,21545
aa1eb17b9fdf6dfd546e25c45c7b9235,4,4794
ab91571efab27993ff2f6b36e38055c3,4,4319
ac51cac5e20d69ff485a54746488ef48,4,14096
aeb36d67f1414f234d42a29e27cf1f17,4,9060
b01c2b7b8599b325103ebcddc67413e1,4,95800
b0398568231ba5e6734af1881671a317,4,29704
b43d8b707f887a30f4675391098354a0,4,44600
b7e1750c1157341d2abd0251e07c186b,4,5741
b88e7c57cb2d8b973b7dd4a2bfa14b36,4,81350
bcf5566870987da7bc811fbc8c5b9fd9,4,3378
bd0a1b0aadca9a83d9304f7e8ff5fbd5,4,1212
bd4ff04377f974574f7f0bf9d6ce7dde,4,17370
bf961104a38e01b9062ee026bb657dee,4,14055
c04d70d515d15a7e3db3a73320598566,4,24020
c1f12f926d0ba950578b4fa41115cbb6,4,4317
c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,21510
c4af86330efa7a2620772227d2d670c9,4,8840
c714262700f93defc16bf17a51a4cb23,4,2751
c7bb64409aa480bb7d0335faaaf3d242,4,89218
c7dcd301ecfe5ab7f778ac172cf74be7,4,30120
c9e5ad1f6647f5dbd1172adf6ae3cada,4,90240
cb5ff1b9715e99589f3e0c7a6afab9e3,4,87060
cf654707ed6a99f112c7ec3d6f314b8b,4,4615
d52cbce9845184537284a23c3bc3da0e,4,88495
d73cbd89533ce8b041a9190241453ac8,4,36525
d7b2377bae6ace1b11fc69a11900ac36,4,2415
d8d9567d0bfb0bc7eb845a205ba42657,4,3688
dbbcfe2c8d026742134ac3e28ccde274,4,81630
dc50afafdfa325eadc890c7fa42a8f4e,4,87050
dc64d75cc406bb0697be983831430e60,4,31560
dd4d95ba2d15c071e6c695e2ef6ce169,4,29315
e09887ca8c7bf8a4621ce481820414ef,4,8431
e3e15e2c0b9700561efac21c6be48066,4,5315
e51f22821f0c12a16ad5c020cdcd55e9,4,6341
e5c84227854980f1db19a58958c551d9,4,83823
e5d4b2b0c3bca22085f7a19a28de0c42,4,89201
e5f9e61ceb5f523cc966e0f34095032f,4,88353
e9729944ba65dc3ce425e0c5a22ae7b2,4,25730
e9e446d01bd10a97a8ffcfc4a3a20cb2,4,2261
ea4e9ce63a2134743b4a92777437fcdd,4,88135
ed46f1eb4a638113deb2a1137b5f22e9,4,89080
eec3469d83e142f9a104886655338c37,4,17030
ef728fa1f17436c91ed1ccd03dcf9631,4,17201
f049a72cf58fd31b11f8919cade515e7,4,1023
f1b854361f4e15d5851b494df66f22b2,4,20020
f2336e113377dd21c744d9c4fc8293a9,4,3659
f4ce8ca9fa7157e3b33f536ac9a4487d,4,16306
fc6295add6f51a0936407ead70c1001d,4,4101
fc908879b9ca1bd65419e54e50432d38,4,4558
fd312b6bf05efac6c3772d5b52205d8a,4,18111
fec8cd45395b3cb0c2b173d7739706a1,4,12270
ff82e8873fba613f2261a9acc896fd84,4,35900
0015a82c2db000af6aaaf3ae2ecb0532,3,9080
01266d4c46afa519678d16a8b683d325,3,80250
028872bfa080090a9d0abd4f1af168f8,3,33940
03bd479e1d9484cdb14104d3023f7321,3,38401
042573af89b6d931f672efaf789d8358,3,18015
08f5819815f3d06545011850bd70f0a8,3,11075
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,7052
0cab2da43793a6f3c5ed8514c5f54627,3,80060
0dfbed20065e425d2eaefb101f9816c0,3,13660
0e72c1a751b496722a6cb1f10653b62a,3,6280
0f7eea709efdf942b5f95c7516dbacd7,3,19865
0fe2d9733ed841eb064503920015a8c0,3,19906
10089e9f2fd0c668a8fd4e52e1698888,3,15061
1099a00e0ee3a50935e6c2447ca090c5,3,20921
